Date,Group,UUID,Ids,Attribute,Count,Tags,Indicators,DomainIoc
Apr 9 2019,Indicator,33f865b1-89a7-4d3c-b5a8-27249015ce3d,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, forsynanchyv.com
Apr 9 2019,Indicator,194d2bb9-7eec-472f-af9a-b26177520098,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ucasus.com
Apr 9 2019,Indicator,6bcec5ca-9985-4959-9037-05712a7a8169,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, antative.com
Apr 9 2019,Indicator,c71c70ed-c1e9-484b-8752-dd9262ca31d2,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, tuthmation.com
Apr 8 2019,Indicator,dc683ecc-6797-48ff-9c03-5f4951e09266,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, flagration.pw
Apr 8 2019,Indicator,db7e1b13-1af0-49ca-b990-57ce2bfe0a75,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, tfihsdnema.fun
Apr 8 2019,Indicator,f10efceb-3221-4835-baa9-e55290d749c9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, antiquith.pw
Apr 8 2019,Indicator,49a31784-eefe-4daf-8d03-b735ce65a356,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, snoissenert.pw
Apr 8 2019,Indicator,3fb5faba-a699-4bae-a605-48fac6d46c08,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, awotni.fun
Apr 8 2019,Indicator,0f467487-6a7e-46ab-8803-5a874d775ac8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, controved.pw
Apr 8 2019,Indicator,28b5f7ae-6ee2-4677-a79d-3c9f7d843c82,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, delborp.pw
Apr 8 2019,Indicator,0a4494cf-d0b2-4238-9671-54c63bd7b304,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, eltta.host
Apr 8 2019,Indicator,2a647f4e-84e3-4c12-84d4-1832771c32e8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, desaercsed.fun
Apr 8 2019,Indicator,8befc713-9c52-452c-892a-c73ecc0d3065,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, extenforch.host
Apr 8 2019,Indicator,36483b9d-afee-439c-aa5d-72111eed9b7d,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, msk.lightiptv.me
Apr 8 2019,Indicator,fea5e255-0cbe-47b3-93e7-599487f4d6ba,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, msk1.light-iptv.ru
Apr 8 2019,Indicator,f5cbef6d-a21d-4705-a391-ada6ca4be5d9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, thracial.pw
Apr 8 2019,Indicator,5ba78893-b960-4a88-844f-c4b1f92e0d0c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ylnomed.pw
Apr 8 2019,Indicator,0336c9f7-4628-4061-aca5-554637afeb03,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ytilac.pw
Apr 8 2019,Indicator,a985e77f-116a-49d6-99c6-9adee09779d1,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, spdomain.xyz
Apr 8 2019,Indicator,05361945-587e-41d0-a1f5-d5a913be5960,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, vorgang-qpefhhd3-0119.pw
Apr 8 2019,Indicator,19596632-5579-4508-a187-9b9f3d2509ea,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, nadexcryptobank.com
Apr 8 2019,Indicator,aa39361d-0625-4b6c-b5e2-ae1154b8947e,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, merchservice05amazon.de
Apr 8 2019,Indicator,eeaf8968-71c1-4d2b-8cd2-fcb536fe0e6a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, czveterinaria.co
Apr 8 2019,Indicator,f28bb687-0647-4eb2-9975-ea633065a627,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, intertact1refund.com
Apr 8 2019,Indicator,33b44081-39f6-4c50-88b5-e560fb2dac92,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.ruscamsboobs150.apartamente-noi.eu
Apr 8 2019,Indicator,7a12bff5-d473-4ed3-8d17-951f496b6ada,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, holidayrentalreviews-gt89m2.biz
Apr 8 2019,Indicator,8590885b-2f90-402f-bb10-700421fde4f9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.straponblonde216.apartamente-noi.eu
Apr 8 2019,Indicator,dd1a5468-ce60-4286-ba44-94f2902f9975,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, online.cibc-support.com
Apr 8 2019,Indicator,c676ca5a-9437-482c-9ae9-489d0984bb88,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, y68.fylp.me
Apr 8 2019,Indicator,4886e722-999e-4992-8ab6-e00aff3d851a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, cocktwink401.apartamente-noi.eu
Apr 8 2019,Indicator,61ea43d0-a6ad-43ce-9f31-ba6434caa84a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, isecurity-verify.pro
Apr 8 2019,Indicator,5207d190-deaa-4982-8f02-8a664f112933,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, xforce.cc
Apr 8 2019,Indicator,400510bf-4abf-4a9a-95c2-57b3d0135111,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.creatve.de
Apr 8 2019,Indicator,c6f400b6-deae-4045-b20d-42a01d2bba6a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, nonnudenipples613.apartamente-noi.eu
Apr 8 2019,Indicator,f359c542-954d-41be-9713-b385c1a17cf8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, comdirect-online.com.de
Apr 8 2019,Indicator,1072c4e0-ea5b-4357-a424-0119dba522ad,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, coolemails.xyz
Apr 8 2019,Indicator,baba2940-a9b7-4a3f-b712-312543467490,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ips.fylp.me
Apr 8 2019,Indicator,4d27bdf3-be4e-4a1d-beec-8a58bb74724e,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, jpr.global
Apr 8 2019,Indicator,15cdc781-b3b3-40e2-9101-7d4eb1233dcf,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, cumshotjapanese465.apartamente-noi.eu
Apr 8 2019,Indicator,44b4b72b-6862-498d-ac42-9fd41d86b65e,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hydra-market.store
Apr 8 2019,Indicator,cd95158a-6dd8-4fc9-9661-0b59c45c6f54,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, mail.apartamente-noi.eu
Apr 8 2019,Indicator,a44e6cec-de79-4be3-9207-56553c936a7a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, cryptorichfolks.com
Apr 8 2019,Indicator,c2ef2d1f-070c-438c-9d06-ae7a1eecb461,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, diehard.cc
Apr 8 2019,Indicator,10ddd31b-2b36-469d-8c53-d5c5f6dc3939,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, wavemeet.co
Apr 8 2019,Indicator,cd308a6c-b85e-4ceb-9c83-fedfb3b84446,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, compte.accesd-indentification.com
Apr 8 2019,Indicator,cac0c829-079d-4ddb-84d8-8a5ae23049dd,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, shortii.site
Apr 8 2019,Indicator,2eb75c06-c867-43f6-986f-646303e8834c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, coinparties.co
Apr 8 2019,Indicator,dd61b6b2-fefe-4f80-a6b0-7c6d1c8751d9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, bel-india.co.in
Apr 8 2019,Indicator,dc638556-ac55-4e01-8d8c-d341c2170a7c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, sicherungs.host
Apr 8 2019,Indicator,87e2cd70-c94d-444d-aca0-574de02769f8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, gamblio.de
Apr 8 2019,Indicator,9886d9dc-ba4a-41e5-9363-c145b7434a46,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, torrent24hr.com
Apr 8 2019,Indicator,fb86761a-9108-4de4-b008-e96bb1d0244f,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, infraud.co
Apr 8 2019,Indicator,9de9c4de-42e1-450e-a33e-152b5e89dba1,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, aaaaaaa.ooo
Apr 8 2019,Indicator,af5f30ab-d117-4eed-950b-48d472a1bb1e,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, plp15.host
Apr 8 2019,Indicator,2719a3e4-c492-493b-a180-5f2d7a83e7a9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, flkyp.me
Apr 8 2019,Indicator,8039a2c3-29ce-4220-afd5-4ea2939df6ed,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hydra6c2bnrd6phf.online
Apr 8 2019,Indicator,1f50652f-4fde-4b9f-8c47-3a39ab15a8ca,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ww12.pw
Apr 8 2019,Indicator,c50ea7c0-7590-4970-9120-47a9959d49c9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, easytoshoponline.eu
Apr 8 2019,Indicator,606dfde1-7251-49ff-b127-e3d32be08b77,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, flashinglatina166.apartamente-noi.eu
Apr 8 2019,Indicator,8377b3f2-730c-40c7-820e-f67b9818245d,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, kanaryasevenler.tech
Apr 8 2019,Indicator,aa686d7f-a889-49f1-9ae8-0dc5d186e1cf,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, amazon-garantie-az.de
Apr 8 2019,Indicator,e39e51cf-4252-45a2-9e51-b96f25a659c4,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, orkreestr.host
Apr 8 2019,Indicator,e0dc72ce-280e-406b-970f-a2f734bd2443,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, xqha658ykwuyrz9.com
Apr 8 2019,Indicator,a30d3297-96b4-428a-bf0b-ea608fa4a7e6,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, virtacoin.co.in
Apr 8 2019,Indicator,43638d8a-9ecd-412e-9ad9-97ec142d6a0a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.swingersarab163.apartamente-noi.eu
Apr 8 2019,Indicator,56613191-e345-4584-a1c6-042738f1b94c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, anonymousvoip.co
Apr 8 2019,Indicator,093fe251-cd82-40f4-bd51-f29c35d09f04,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, lizariky.website
Apr 8 2019,Indicator,a63fa0eb-1713-4279-8ce5-48eb212d6a37,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, fedbureau.com
Apr 8 2019,Indicator,2305c9f1-7b49-481d-9904-41c2072284df,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, verification-check-online-secure.xyz
Apr 8 2019,Indicator,e3ab86f6-190d-47eb-9f36-b3fad9159422,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, log.ssltrans.com
Apr 8 2019,Indicator,7d7f0cbb-b329-4828-9c76-2cfe310876a2,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ipurchaseproperty.co.uk
Apr 8 2019,Indicator,3a699250-a76b-4035-ba64-35ae41f861ee,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, 24biz.me
Apr 8 2019,Indicator,6fec9532-38bb-411b-b4c6-7b13dbf13cfb,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, stickameuropean971.apartamente-noi.eu
Apr 8 2019,Indicator,9d1c09b2-0c96-4b01-9e05-813224f37d40,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, starnicklaw.com.de
Apr 8 2019,Indicator,f1e85986-be6e-4726-beaf-9a5242246312,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, 23jk.online
Apr 8 2019,Indicator,821475e5-84e0-46c7-8d09-fbb19b403126,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, wierengawierenga.top
Apr 8 2019,Indicator,7619aff7-3aff-41a6-bfbe-17de33875e7b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, myetherwalllet.eu
Apr 8 2019,Indicator,c0f8618a-7411-43bd-b0de-cdeaef4541da,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, uk-gov-drive-licensing.com
Apr 8 2019,Indicator,bd6e2cce-c66a-4eb9-868b-b683abcb9016,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, daejeonpolice.pw
Apr 8 2019,Indicator,8aed7e25-6582-46ac-9fcf-aa3767854dcc,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, top9exch.com
Apr 8 2019,Indicator,858eaa0c-dcee-4fc9-807a-2f859151ce05,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, acrylicsale.pw
Apr 8 2019,Indicator,6fd257ea-22ec-4048-92b1-d528370a5ca5,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, barclaycard-info.com
Apr 8 2019,Indicator,996e7252-0d75-4ce3-bed5-2fcea07b52c4,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hydra-onion.space
Apr 8 2019,Indicator,a009472f-19da-415c-9af5-144418bb473b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, verification-check-online.pw
Apr 8 2019,Indicator,a4f78610-4df6-4c8f-8780-c911c24885eb,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, arcgele.com
Apr 8 2019,Indicator,a2223c2c-a936-446e-be98-5d5b4fd35eed,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ardon.in
Apr 8 2019,Indicator,4af812de-bba1-4db8-9983-f5830df14c83,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, spidships02.icu
Apr 8 2019,Indicator,c41f1f9e-b3e0-4cf4-85d6-3c8586a59c51,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, widerplant.com
Apr 8 2019,Indicator,bcefd085-5513-420c-85e4-665fdf5eae54,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, up2check-verify-system-nutzer-2910387-checker.space
Apr 8 2019,Indicator,d1323417-e9f8-467c-b9a0-c6429a3cba76,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, masseusekingdom.com
Apr 8 2019,Indicator,01192eee-f05e-4cc9-9562-2799a71faf20,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, orvtechnology.com
Apr 8 2019,Indicator,64b93061-8e28-433d-86bb-a87d97217ade,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, valentineokpala.com
Apr 8 2019,Indicator,e842d81c-648d-43fe-9649-43a6e1896f32,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, johnowashington.com
Apr 8 2019,Indicator,6c123e8f-7c48-4245-bb55-dc42e2702390,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, product-guru.de
Apr 8 2019,Indicator,695ad15a-7ab5-4f6e-a3a7-0d95e7a76a5a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, palstimes.net
Apr 8 2019,Indicator,d9fe2c50-1dbc-4c38-8429-cdc0b0438246,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, straponoutdoor527.apartamente-noi.eu
Apr 8 2019,Indicator,21e64ce7-f1dc-4514-a1c5-930f879552cf,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, newhomesfargo.top
Apr 8 2019,Indicator,b9bee5f0-dd94-442a-b49c-3a7027e419a8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ipupply.com
Apr 8 2019,Indicator,a55b5cb5-83f2-46ee-9b98-f38190ba06b5,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, entropy.group
Apr 8 2019,Indicator,de35d219-3126-4ae0-bc39-640de06d64f2,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, onlinefabricstore.site
Apr 8 2019,Indicator,dedc3cc5-eb50-4fa0-8343-9551f60bb7ae,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, verify-konto-3515463523.xyz
Apr 8 2019,Indicator,fb89dee9-b073-4ffa-8bd5-f47b5e8977fe,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hydra-store.pw
Apr 8 2019,Indicator,d5b3892f-bf6c-4352-8af7-2077822ed7d7,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, sapport.co.in
Apr 8 2019,Indicator,c4ffefad-56e3-4216-a03c-282ac18265bb,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, chaseloans.top
Apr 8 2019,Indicator,cd8da50f-d1e9-4a82-ab30-7bd29b51e6f2,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, eumodine.com
Apr 8 2019,Indicator,3550cbfb-8c12-4026-898c-581585b02075,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, instantrefund-hydro1.com
Apr 8 2019,Indicator,c44eef8d-8d10-45a5-aefb-6f60fde767e2,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, krolipt.pw
Apr 8 2019,Indicator,7f00ea93-550d-4986-b107-d40616e12dc8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, responsablity.com
Apr 8 2019,Indicator,2f8ed8cc-6df9-4811-a0bb-ae58e1a210c9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.fistingupskirt243.apartamente-noi.eu
Apr 8 2019,Indicator,7de1fc33-9009-42d5-bcec-2fd1561cdde3,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, korituyiks1.pw
Apr 8 2019,Indicator,a4cc0b1d-f98e-49e9-accd-7eabab3fdb1d,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, bestobmen365.pro
Apr 8 2019,Indicator,1547de1e-97e5-47ac-a684-cb2e8bb7e837,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, gospetit.icu
Apr 8 2019,Indicator,58ffe270-29ab-4ee3-9ed2-69972d2553d7,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, you-can-trust-this.website
Apr 8 2019,Indicator,2b6ffba1-d2b7-4649-b510-fbf718210484,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, stafinternational.com
Apr 8 2019,Indicator,b0241dea-73f1-4b11-98fa-a2efb829e907,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, dsgvo-sicherheit.site
Apr 8 2019,Indicator,ee3c012f-4cc5-4949-a736-c20a20b87f75,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hhhamdan-almaktoum.com
Apr 8 2019,Indicator,388ff3a6-a6fc-41e1-98b5-81640a8bc963,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, elecctrum.com
Apr 8 2019,Indicator,52790659-5756-44be-a909-173a6d4a0c1e,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, mosscm.co
Apr 8 2019,Indicator,3e221669-b1ac-4a3e-9d70-6bcfc1761c10,,1,1,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, logisticservice.pw
Apr 8 2019,Indicator,0642cdb1-5eac-4d33-b555-de696790c129,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.wollim.de
Apr 8 2019,Indicator,15de750b-e6cb-4ae6-8ebb-0582a0de59f9,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, wizmarki.biz
Apr 8 2019,Indicator,e84c9cc3-5062-4cbb-b450-50b07732483b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, the-abyss.eu
Apr 8 2019,Indicator,b20ab240-6ece-4fd8-b80f-1f5392b11c17,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, dsgvo-sicherheit.top
Apr 8 2019,Indicator,13b7c7e2-373a-4d1d-bd5e-8c25c53ce80b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, hragency.space
Apr 8 2019,Indicator,6e406c19-cfe6-4675-9e65-140a9a736a75,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, top247exch.com
Apr 8 2019,Indicator,bb65e33c-03ed-49fe-99a7-01c078b22611,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, shavedmasturbation500.apartamente-noi.eu
Apr 8 2019,Indicator,fe91b04c-e16c-4981-881b-2a6594963018,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, sweeplifetrk3.host
Apr 8 2019,Indicator,1e794883-904c-46cb-8e11-f4e9b3c862dc,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, vamylick.de
Apr 8 2019,Indicator,b00beafe-55f0-4965-b7fe-2cb886949cad,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, straponredhead767.apartamente-noi.eu
Apr 8 2019,Indicator,27efe8f0-e8f3-4326-951b-6162b02c0313,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, de-status-213293129.website
Apr 8 2019,Indicator,00351a04-66a1-4798-9f7e-699d252e391b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, nejelektro.com
Apr 8 2019,Indicator,0cc368db-d612-40c9-abc0-144f146b40a5,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, beryslchocolate.com
Apr 8 2019,Indicator,341838b0-d599-459c-b995-d6e655bac634,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, panel-ssl.icu
Apr 8 2019,Indicator,0b6001ac-4faf-4ee8-99f8-1897d96761a8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, univemo.pw
Apr 8 2019,Indicator,aee5e729-5383-47c9-ac4a-e992767e16f5,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, bankofamerica-update.com
Apr 8 2019,Indicator,d9e12c7e-c00d-451b-9f57-44627a8afcad,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, sockartek.top
Apr 8 2019,Indicator,b04a304c-0b99-4c10-a9df-fbc69c7a9eb8,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, germanwebcam716.apartamente-noi.eu
Apr 8 2019,Indicator,272c9a45-cac7-4bbd-9b00-7b6dff997e83,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, protected-pnc.host
Apr 8 2019,Indicator,d89cce1d-07fa-49f8-977a-fa03e1a07430,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, youthonfireclub.com
Apr 8 2019,Indicator,83a1d784-c71a-4e3e-9481-998dce09dbfe,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.girlfriendmasturbation878.apartamente-noi.eu
Apr 8 2019,Indicator,6980021e-5ae6-4ef9-884b-bd220abb393c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, coinsbankcom.com
Apr 8 2019,Indicator,895e77b6-6847-4072-8869-c8d73e885dfe,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, vorgang-orvqfumy-57526635.pw
Apr 8 2019,Indicator,c7436f3d-cbad-4e9e-8c6b-5748d85102ba,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, restorganic.ca
Apr 8 2019,Indicator,989e0cfd-fce1-4819-af3b-11fd83eb3db0,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, easgatesecurity.com
Apr 8 2019,Indicator,3adc313b-d235-4697-9342-b3e65923ac4b,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, facebook-profile.gdn
Apr 8 2019,Indicator,5ebb5191-2ec9-40d5-8e13-967a69f3f700,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, a10doolf.top
Apr 8 2019,Indicator,1b662f00-dda5-41ca-8639-6bdef19bef4a,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, zontsuam.website
Apr 8 2019,Indicator,cf23ef19-85dd-4fa4-b53f-779df3322ef3,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.cumthreesome490.apartamente-noi.eu
Apr 8 2019,Indicator,f0352559-840f-42f0-8728-bdb0873d9a1f,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, smswireless.top
Apr 8 2019,Indicator,535e6263-988f-4bbf-8813-cbc91a0efb81,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, yourchristmastradition.com
Apr 8 2019,Indicator,5729ff13-d172-4106-a3ed-3360bb60d359,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, uberemails.xyz
Apr 8 2019,Indicator,32d0a2d8-e8b9-4f61-8fa6-f5b585f6920c,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, mlmviral.in
Apr 8 2019,Indicator,c43a553d-7731-4206-9622-4b3587ec3d5f,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, matureporn757.apartamente-noi.eu
Apr 8 2019,Indicator,24861eb7-2821-4e37-9549-6fe2afc1de29,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, www.masturbationasian545.apartamente-noi.eu
Apr 8 2019,Indicator,f0de8228-363f-4d13-90ff-80b19a93ac0d,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, zentrum-db.website
Apr 8 2019,Indicator,9e0845c1-40fb-4cd0-9524-69d30ae2a18d,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, ng-luno.com
Apr 8 2019,Indicator,164f6be2-213a-4832-96b5-9a8133303e39,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, de-mob-log-check-21929219129.fun
Apr 8 2019,Indicator,d5d8a6b4-d990-4bc6-bff9-f7202cbcf309,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, electro-price.com
Apr 8 2019,Indicator,487117f6-dd9a-4b30-8f0f-2036b671f2eb,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, spkverifi.icu
Apr 8 2019,Indicator,d676072e-9042-4d32-936b-dc9513b52edf,,1,,source:nodistribute | malware:icedid | malware:bokbot | event:observation,domain, basisindependent.online
